   ;TIPO_INFRACAO;DATA_AUTUACAO;SIG_UF;NOM_MUNICIPIO;NUM_AUTO_INFRACAO;SER_AUTO_INFRACAO;VALOR_AUTO;VALOR_AUTO_FORMATADO;DES_TIPO_LEGISLACAO;ARTIGO;PARAGRAFO;COM_ARTIGO;COM_PARAGRAFO
230950;Flora;13/07/2015 18:23:46;PA;CACHOEIRA DO PIRIA;343;E;1100500;1.100.500,00;6514/2008;3;II,IV,VII;66;caput 
230951;Cadastro Técnico Federal;13/07/2015 18:51:32;PA;CACHOEIRA DO PIRIA;344;E;50;50,00;9605/98;70;1°;72;II
230952;Cadastro Técnico Federal;13/07/2015 18:51:32;PA;CACHOEIRA DO PIRIA;344;E;50;50,00;6514/2008;3;II;76;I
230953;Controle ambiental;13/07/2015 18:59:26;PA;CACHOEIRA DO PIRIA;346;E;2555000;2.555.000,00;6514/2008;3;II,VII;62;V
230954;Controle ambiental;13/07/2015 18:59:26;PA;CACHOEIRA DO PIRIA;346;E;2555000;2.555.000,00;9605/98;70;1°;72;II,VII
230955;Flora;14/07/2015 08:43:00;TO;OLIVEIRA DE FATIMA;9076215;E;65000;65.000,00;9605/98;70;1°;72;II,VII
230956;Flora;14/07/2015 08:43:00;TO;OLIVEIRA DE FATIMA;9076215;E;65000;65.000,00;6514/2008;3;II,VII;51;
230957;Flora;14/07/2015 08:43:00;TO;OLIVEIRA DE FATIMA;9076215;E;65000;65.000,00;Const. Federal;225;4°;;
230958;Flora;14/07/2015 10:12:17;PA;NOVO PROGRESSO;3377;E;220000;220.000,00;9605/98;70;1°;72;II
230959;Flora;14/07/2015 10:12:17;PA;NOVO PROGRESSO;3377;E;220000;220.000,00;6514/2008;3;II;79;
230960;Flora;14/07/2015 10:22:00;PA;NOVO PROGRESSO;3378;E;725000;725.000,00;6514/2008;3;II;48;
230961;Flora;14/07/2015 10:22:00;PA;NOVO PROGRESSO;3378;E;725000;725.000,00;9605/98;70;1°;72;II
230962;Flora;14/07/2015 10:29:00;PA;MARITUBA;9045089;E;8044,8;8.044,80;6514/2008;3;II,IV;47;1º
230963;Flora;14/07/2015 10:29:00;PA;MARITUBA;9045089;E;8044,8;8.044,80;9605/98;70;1°;72;II,IV
230964;Flora;14/07/2015 10:35:00;PA;PACAJA;9092586;E;161500;161.500,00;6514/2008;3;II,IX;82;
230965;Flora;14/07/2015 10:35:00;PA;PACAJA;9092586;E;161500;161.500,00;9605/98;70;1°;72;II,IX
230966;Fauna;14/07/2015 11:22:00;PA;SAO FELIX DO XINGU;9080352;E;5500;5.500,00;6514/2008;3;II,IV;100;§ 2°
230967;Fauna;14/07/2015 11:22:00;PA;SAO FELIX DO XINGU;9080352;E;5500;5.500,00;9605/98;70;1°;72;II,IV
230968;Fauna;14/07/2015 11:22:00;PA;SAO FELIX DO XINGU;9080352;E;5500;5.500,00;Decreto;2°;II/IV;11;I
230969;Flora;14/07/2015 13:16:00;TO;FATIMA;9076216;E;60000;60.000,00;Lei;26;IV;;
230970;Flora;14/07/2015 13:16:00;TO;FATIMA;9076216;E;60000;60.000,00;9605/98;70;1°;72;II,VII
230971;Flora;14/07/2015 13:16:00;TO;FATIMA;9076216;E;60000;60.000,00;6514/2008;3;II,VII;52;
230972;Flora;14/07/2015 14:21:00;AM;MANAUS;9060745;E;100000;100.000,00;6514/2008;3;II;50;
230973;Flora;14/07/2015 14:21:00;AM;MANAUS;9060745;E;100000;100.000,00;9605/98;70;1°;72;II
230974;Flora;14/07/2015 14:25:00;RO;PORTO VELHO;9096647;E;86281,52;86.281,52;6514/2008;3;II;47;
230975;Flora;14/07/2015 14:25:00;RO;PORTO VELHO;9096647;E;86281,52;86.281,52;9605/98;70;1°;72;II
230976;Flora;14/07/2015 14:43:37;PA;NOVO REPARTIMENTO;9075502;E;90000;90.000,00;6514/2008;3;II,VII;50;
230977;Flora;14/07/2015 14:43:37;PA;NOVO REPARTIMENTO;9075502;E;90000;90.000,00;9605/98;70;1°;72;II,VII
230978;Flora;14/07/2015 14:45:00;RO;PORTO VELHO;9096652;E;37319,1;37.319,10;9605/98;70;1°;72;II
230979;Flora;14/07/2015 14:45:00;RO;PORTO VELHO;9096652;E;37319,1;37.319,10;6514/2008;3;II;47;
230980;Fauna;14/07/2015 15:01:40;RR;CARACARAI;9071605;E;190000;190.000,00;9605/98;70;1°;72;II,IV
230981;Fauna;14/07/2015 15:01:40;RR;CARACARAI;9071605;E;190000;190.000,00;6514/2008;3;II,IV;24; II
230982;Flora;14/07/2015 15:36:00;PA;NOVA IPIXUNA;9080353;E;1800;1.800,00;Decreto;2°;II, IV;32;único
230983;Flora;14/07/2015 15:36:00;PA;NOVA IPIXUNA;9080353;E;1800;1.800,00;9605/98;70;1°;72;II,IV
230984;Flora;14/07/2015 15:36:00;PA;NOVA IPIXUNA;9080353;E;1800;1.800,00;6514/2008;3;II,IV;100;§ 2°
230985;Flora;14/07/2015 15:45:00;RR;RORAINOPOLIS;1761;E;10350;10.350,00;9605/98;70;1;72;II,IV
230986;Flora;14/07/2015 15:45:00;RR;RORAINOPOLIS;1761;E;10350;10.350,00;6514/2008;03;II,IV;47;§ 1
230987;Fauna;14/07/2015 15:54:19;RR;CARACARAI;9071606;E;190000;190.000,00;6514/2008;3;II,IV;24;II
230988;Fauna;14/07/2015 15:54:19;RR;CARACARAI;9071606;E;190000;190.000,00;9605/98;70;1°;72;II,IV
230989;Flora;14/07/2015 15:55:00;RO;PORTO VELHO;9083046;E;115000;115.000,00;9605/98;70;1°;72;II
230990;Flora;14/07/2015 15:55:00;RO;PORTO VELHO;9083046;E;115000;115.000,00;6514/2008;3;II;82;
230991;Flora;14/07/2015 16:25:00;RO;PORTO VELHO;9083047;E;226408,74;226.408,74;6514/2008;3;II;47;§ 1º
230992;Flora;14/07/2015 16:25:00;RO;PORTO VELHO;9083047;E;226408,74;226.408,74;9605/98;70;1°;72;II
230993;Fauna;14/07/2015 16:32:00;RR;CARACARAI;9071607;E;245000;245.000,00;9605/98;70;1°;72;II,IV
230994;Fauna;14/07/2015 16:32:00;RR;CARACARAI;9071607;E;245000;245.000,00;6514/2008;3;II,IV;24;II
230995;Flora;14/07/2015 16:59:05;PA;MONTE ALEGRE;9071446;E;1500;1.500,00;9605/98;70;1°;72;II
230996;Flora;14/07/2015 16:59:05;PA;MONTE ALEGRE;9071446;E;1500;1.500,00;6514/2008;3;II;47;1
230997;Flora;14/07/2015 17:01:00;RO;PORTO VELHO;9083048;E;1424,1;1.424,10;9605/98;70;1°;72;II
230998;Flora;14/07/2015 17:01:00;RO;PORTO VELHO;9083048;E;1424,1;1.424,10;6514/2008;3;II;47;§ 1º
230999;Flora;14/07/2015 17:36:00;RO;PORTO VELHO;9096784;E;10994,7;10.994,70;9605/98;70;1°;72;II
231000;Flora;14/07/2015 17:36:00;RO;PORTO VELHO;9096784;E;10994,7;10.994,70;6514/2008;3;II;47;§ 1°
231001;Flora;14/07/2015 17:41:00;AM;BOCA DO ACRE;9060154;E;35000;35.000,00;9605/98;70;1°;72;II,VII
231002;Flora;14/07/2015 17:41:00;AM;BOCA DO ACRE;9060154;E;35000;35.000,00;6514/2008;3;II,VII;50;
231003;Flora;14/07/2015 18:13:00;RO;PORTO VELHO;9094826;E;54006,79;54.006,79;9605/98;70;1°;72;II
231004;Flora;14/07/2015 18:13:00;RO;PORTO VELHO;9094826;E;54006,79;54.006,79;6514/2008;3;II;47;§ 1°
231005;Flora;15/07/2015 07:37:00;RO;PORTO VELHO;9079628;E;41128,2;41.128,20;9605/98;70;1°;72;II
231006;Flora;15/07/2015 07:37:00;RO;PORTO VELHO;9079628;E;41128,2;41.128,20;6514/2008;3;II;47/109;§1
231007;Flora;15/07/2015 08:15:00;RO;PORTO VELHO;9079629;E;76432,29;76.432,29;6514/2008;3;II;47/109;§ 1
231008;Flora;15/07/2015 08:15:00;RO;PORTO VELHO;9079629;E;76432,29;76.432,29;9605/98;70;1°;72;II
231009;Cadastro Técnico Federal;15/07/2015 09:07:00;PA;BELEM;9091012;E;31000;31.000,00;6514/2008;3;II;80;
231010;Cadastro Técnico Federal;15/07/2015 09:07:00;PA;BELEM;9091012;E;31000;31.000,00;9605/98;70;1°;72;II
231011;Fauna;15/07/2015 09:14:16;RR;CARACARAI;9071608;E;245000;245.000,00;6514/2008;3;II,IV;24;II
231012;Fauna;15/07/2015 09:14:16;RR;CARACARAI;9071608;E;245000;245.000,00;9605/98;70;1°;72;II,IV
231013;Flora;15/07/2015 09:26:00;AM;MANAUS;9060748;E;2000;2.000,00;9605/98;70;1°;72;II
231014;Flora;15/07/2015 09:26:00;AM;MANAUS;9060748;E;2000;2.000,00;6514/2008;3;II;81;
231015;Fauna;15/07/2015 09:52:10;PA;CAPITAO POCO;347;E;1000;1.000,00;9605/98;70;1°;72;II,IV
231016;Fauna;15/07/2015 09:52:10;PA;CAPITAO POCO;347;E;1000;1.000,00;6514/2008;3;II,IV;24;paragrafo 3 inciso III
231017;Fauna;15/07/2015 11:42:51;PA;CAPITAO POCO;348;E;2500;2.500,00;9605/98;70;1°;72;II,IV,VII
231018;Fauna;15/07/2015 11:42:51;PA;CAPITAO POCO;348;E;2500;2.500,00;6514/2008;3;II,IV,VII;24;
231019;Flora;15/07/2015 11:49:00;AM;MANAUS;9060749;E;2000;2.000,00;6514/2008;3;II;80;V
231020;Flora;15/07/2015 11:49:00;AM;MANAUS;9060749;E;2000;2.000,00;9605/98;70;1°;72;II
231021;Flora;15/07/2015 12:00:00;PA;MARITUBA;9092587;E;737,7;737,70;6514/2008;3;II,IV;47;1º
231022;Flora;15/07/2015 12:00:00;PA;MARITUBA;9092587;E;737,7;737,70;9605/98;70;1°;72;II,IV
231023;Fauna;15/07/2015 12:08:17;PA;CAPITAO POCO;349;E;1000;1.000,00;9605/98;70;1°;72;II,IV
231024;Fauna;15/07/2015 12:08:17;PA;CAPITAO POCO;349;E;1000;1.000,00;6514/2008;3;II,IV;24;
231025;Flora;15/07/2015 14:01:00;AM;MANAUS;9060750;E;111500;111.500,00;9605/98;70;1°;72;II
231026;Flora;15/07/2015 14:01:00;AM;MANAUS;9060750;E;111500;111.500,00;6514/2008;3;II;82;
231027;Flora;15/07/2015 14:30:00;AM;MANAUS;9060751;E;140400;140.400,00;6514/2008;3;II;47;paragrafo 1°
231028;Flora;15/07/2015 14:30:00;AM;MANAUS;9060751;E;140400;140.400,00;9605/98;70;1°;72;II
231029;Cadastro Técnico Federal;15/07/2015 15:50:00;PA;BELEM;9091013;E;31000;31.000,00;9605/98;70;1°;72;II
231030;Cadastro Técnico Federal;15/07/2015 15:50:00;PA;BELEM;9091013;E;31000;31.000,00;6514/2008;3;II;80;
231031;Cadastro Técnico Federal;15/07/2015 16:29:00;PA;BELEM;9091014;E;31000;31.000,00;9605/98;70;1°;72;II
231032;Cadastro Técnico Federal;15/07/2015 16:29:00;PA;BELEM;9091014;E;31000;31.000,00;6514/2008;3;II;80;
231033;Flora;15/07/2015 17:19:00;MA;BALSAS;9075015;E;20380;20.380,00;9605/98;70;1°;72;II,VII
231034;Flora;15/07/2015 17:19:00;MA;BALSAS;9075015;E;20380;20.380,00;6514/2008;3;II,VII;52;
231035;Fauna;15/07/2015 17:56:30;PA;CAPITAO POCO;950;E;4500;4.500,00;6514/2008;3;II,IV;24;
231036;Fauna;15/07/2015 17:56:30;PA;CAPITAO POCO;950;E;4500;4.500,00;9605/98;70;1°;72;II,IV
231037;Cadastro Técnico Federal;15/07/2015 18:54:00;PA;BELEM;9091015;E;41000;41.000,00;6514/2008;3;II;80;
231038;Cadastro Técnico Federal;15/07/2015 18:54:00;PA;BELEM;9091015;E;41000;41.000,00;9605/98;70;1°;72;II
231039;Flora;15/07/2015 18:59:12;MT;NOVA MARINGA;9059730;E;1000;1.000,00;6514/2008;3;II,IV;57;
231040;Flora;15/07/2015 18:59:12;MT;NOVA MARINGA;9059730;E;1000;1.000,00;9605/98;70;1°;72;II,IV
231041;Flora;15/07/2015 19:17:00;RO;PORTO VELHO;9081240;E;65000;65.000,00;9605/98;70;1°;72;II,VII
231042;Flora;15/07/2015 19:17:00;RO;PORTO VELHO;9081240;E;65000;65.000,00;6514/2008;3;II,VII;51;
231043;Cadastro Técnico Federal;15/07/2015 19:38:00;PA;BELEM;9091016;E;31000;31.000,00;6514/2008;3;II;80;
231044;Cadastro Técnico Federal;15/07/2015 19:38:00;PA;BELEM;9091016;E;31000;31.000,00;9605/98;70;1°;72;II
231045;Flora;15/07/2015 21:31:53;MT;NOVA MARINGA;8045;E;105000;105.000,00;9605/98;70;1°;72;II,IV,VII
231046;Flora;15/07/2015 21:31:53;MT;NOVA MARINGA;8045;E;105000;105.000,00;6514/2008;3;II,IV,VII;50;
231047;Flora;16/07/2015 08:59:00;MT;SAO JOSE DO XINGU;9061947;E;380000;380.000,00;9605/98;70;1°;72;II,VII
231048;Flora;16/07/2015 08:59:00;MT;SAO JOSE DO XINGU;9061947;E;380000;380.000,00;6514/2008;3;II,VII;50;
231049;Fauna;16/07/2015 09:54:04;PA;CAPITAO POCO;951;E;12000;12.000,00;6514/2008;3;II,IV;24;3°, III
231050;Fauna;16/07/2015 09:54:04;PA;CAPITAO POCO;951;E;12000;12.000,00;9605/98;70;1°;72;II,IV
231051;Flora;16/07/2015 09:58:47;PA;NOVO REPARTIMENTO;9084076;E;65000;65.000,00;9605/98;70;1°;72;II,VII
231052;Flora;16/07/2015 09:58:47;PA;NOVO REPARTIMENTO;9084076;E;65000;65.000,00;6514/2008;3;II,VII;50;
231053;Fauna;16/07/2015 10:53:09;PA;CAPITAO POCO;952;E;2000;2.000,00;6514/2008;3;II,IV,V;28;caput
231054;Fauna;16/07/2015 10:53:09;PA;CAPITAO POCO;952;E;2000;2.000,00;9605/98;70;1°;72;II,IV,V
231055;Flora;16/07/2015 10:59:00;AC;MANOEL URBANO;9060155;E;427500;427.500,00;6514/2008;3;II,VII;50/60;I
231056;Flora;16/07/2015 10:59:00;AC;MANOEL URBANO;9060155;E;427500;427.500,00;9605/98;70;1°;72;II,VII
231057;Flora;16/07/2015 11:11:00;PA;NOVO PROGRESSO;9075930;E;4620000;4.620.000,00;6514/2008;3;II,VII;50;
231058;Flora;16/07/2015 11:11:00;PA;NOVO PROGRESSO;9075930;E;4620000;4.620.000,00;9605/98;70;1°;72;II,VII
231059;Flora;16/07/2015 11:11:33;PA;SANTAREM;9091017;E;211500;211.500,00;6514/2008;3;II,IX;82;
231060;Flora;16/07/2015 11:11:33;PA;SANTAREM;9091017;E;211500;211.500,00;9605/98;70;1°;72;II,IX
231061;Flora;16/07/2015 11:35:00;PA;GURUPA;9091018;E;211500;211.500,00;9605/98;70;1°;72;II,IX
231062;Flora;16/07/2015 11:35:00;PA;GURUPA;9091018;E;211500;211.500,00;6514/2008;3;II,IX;82;
231063;Flora;16/07/2015 11:54:00;PA;AFUA;9091019;E;211500;211.500,00;6514/2008;3;II,IX;82;
231064;Flora;16/07/2015 11:54:00;PA;AFUA;9091019;E;211500;211.500,00;9605/98;70;1°;72;II,IX
231065;Flora;16/07/2015 11:59:00;MT;COLNIZA;9046170;E;185000;185.000,00;6514/2008;3;II,VII;50;
231066;Flora;16/07/2015 11:59:00;MT;COLNIZA;9046170;E;185000;185.000,00;Const. Federal;225;§ 4;;
231067;Flora;16/07/2015 11:59:00;MT;COLNIZA;9046170;E;185000;185.000,00;9605/98;70;1°;72;II,VII
231068;Fauna;16/07/2015 12:35:08;PA;CAPITAO POCO;953;E;500;500,00;6514/2008;3;II,IV;24;caput
231069;Fauna;16/07/2015 12:35:08;PA;CAPITAO POCO;953;E;500;500,00;9605/98;70;1°;72;II,IV
231070;Fauna;16/07/2015 14:18:00;AM;BORBA;9087020;E;5500;5.500,00;6514/2008;3;II,IV;24;§ 2°, III
231071;Fauna;16/07/2015 14:18:00;AM;BORBA;9087020;E;5500;5.500,00;9605/98;70;1°;72;II,IV
231072;Flora;16/07/2015 14:23:00;MT;LUCAS DO RIO VERDE;9059731;E;75000;75.000,00;9605/98;70;1°;72;II,VII
231073;Flora;16/07/2015 14:23:00;MT;LUCAS DO RIO VERDE;9059731;E;75000;75.000,00;6514/2008;3;II,VII;50;
231074;Pesca;16/07/2015 14:35:00;TO;CASEARA;2572;E;1300;1.300,00;6514/2008;3;II,IV;37;
231075;Pesca;16/07/2015 14:35:00;TO;CASEARA;2572;E;1300;1.300,00;9605/98;70;1°;72;II,IV
231076;Fauna;16/07/2015 14:44:00;AM;BORBA;9087021;E;1000;1.000,00;9605/98;70;1°;72;II,IV
231077;Fauna;16/07/2015 14:44:00;AM;BORBA;9087021;E;1000;1.000,00;6514/2008;3;II,IV;24;I
231078;Pesca;16/07/2015 15:21:00;TO;CASEARA;2573;E;1300;1.300,00;6514/2008;3;II;37;
231079;Pesca;16/07/2015 15:21:00;TO;CASEARA;2573;E;1300;1.300,00;9605/98;70;1°;72;II
231080;Pesca;16/07/2015 15:35:00;TO;CASEARA;2574;E;1300;1.300,00;9605/98;70;1°;72;II
231081;Pesca;16/07/2015 15:35:00;TO;CASEARA;2574;E;1300;1.300,00;6514/2008;3;II;37;
231082;Flora;16/07/2015 17:39:00;RO;PORTO VELHO;9080741;E;61500;61.500,00;6514/2008;3;II;82;
231083;Flora;16/07/2015 17:39:00;RO;PORTO VELHO;9080741;E;61500;61.500,00;9605/98;70;1°;72;II
231084;Pesca;16/07/2015 18:10:00;TO;CASEARA;2575;E;1100;1.100,00;9605/98;70;1°;72;II,IV
231085;Pesca;16/07/2015 18:10:00;TO;CASEARA;2575;E;1100;1.100,00;6514/2008;3;II,IV;37;
231086;Flora;16/07/2015 18:16:00;RO;PORTO VELHO;9080766;E;61500;61.500,00;9605/98;70;1°;72;II
231087;Flora;16/07/2015 18:16:00;RO;PORTO VELHO;9080766;E;61500;61.500,00;6514/2008;3;II;82;
231088;Flora;16/07/2015 18:40:00;RO;PORTO VELHO;9092463;E;61500;61.500,00;9605/98;70;1°;72;II
231089;Flora;16/07/2015 18:40:00;RO;PORTO VELHO;9092463;E;61500;61.500,00;6514/2008;3;II;82;
231090;Flora;16/07/2015 18:48:00;TO;FATIMA;9076217;E;65000;65.000,00;6514/2008;3;II;52;
231091;Flora;16/07/2015 18:48:00;TO;FATIMA;9076217;E;65000;65.000,00;9605/98;70;1°;72;II
231092;Flora;16/07/2015 18:48:00;TO;FATIMA;9076217;E;65000;65.000,00;Lei;26;IV;;
231093;Fauna;16/07/2015 18:53:00;AM;BORBA;9046645;E;4000;4.000,00;9605/98;70;1°;72;II,IV
231094;Fauna;16/07/2015 18:53:00;AM;BORBA;9046645;E;4000;4.000,00;6514/2008;3;II,IV;24;I § 3°
231095;Pesca;16/07/2015 19:43:00;AM;BORBA;9046646;E;1300;1.300,00;9605/98;70;1°;72;II,IV
231096;Pesca;16/07/2015 19:43:00;AM;BORBA;9046646;E;1300;1.300,00;6514/2008;3;II,IV;37;
231097;Flora;16/07/2015 19:45:10;AM;TAPAUA;9080839;E;3685,5;3.685,50;6514/2008;3;II,IV;47;§ 1.°
231098;Flora;16/07/2015 19:45:10;AM;TAPAUA;9080839;E;3685,5;3.685,50;9605/98;70;1°;72;II,IV
231099;Flora;16/07/2015 19:45:10;AM;TAPAUA;9080839;E;3685,5;3.685,50;Instrução Normativa;1.°;§ único;2.°;I-a
231100;Flora;17/07/2015 06:26:00;PA;BELEM;9091020;E;511500;511.500,00;9605/98;70;1°;72;II,IX
231101;Flora;17/07/2015 06:26:00;PA;BELEM;9091020;E;511500;511.500,00;6514/2008;3;II,IX;82;
231102;Flora;17/07/2015 06:49:00;PA;BELEM;9091021;E;411500;411.500,00;9605/98;70;1°;72;II,IX
231103;Flora;17/07/2015 06:49:00;PA;BELEM;9091021;E;411500;411.500,00;6514/2008;3;II,IX;82;
231104;Flora;17/07/2015 07:04:00;MT;SAO JOSE DO XINGU;9061948;E;575000;575.000,00;6514/2008;3;II,VII;50;
231105;Flora;17/07/2015 07:04:00;MT;SAO JOSE DO XINGU;9061948;E;575000;575.000,00;9605/98;70;1°;72;II,VII
231106;Flora;17/07/2015 08:06:00;RO;PORTO VELHO;9092464;E;40000;40.000,00;9605/98;70;1°;72;II,VII
231107;Flora;17/07/2015 08:06:00;RO;PORTO VELHO;9092464;E;40000;40.000,00;6514/2008;3;II,VII;51;
231108;Flora;17/07/2015 08:09:00;RO;PORTO VELHO;9079630;E;51500;51.500,00;9605/98;70;1°;72;II
231109;Flora;17/07/2015 08:09:00;RO;PORTO VELHO;9079630;E;51500;51.500,00;6514/2008;3;II;82;
231110;Flora;17/07/2015 08:19:00;RO;PORTO VELHO;9058080;E;61500;61.500,00;6514/2008;3;II;82;
231111;Flora;17/07/2015 08:19:00;RO;PORTO VELHO;9058080;E;61500;61.500,00;9605/98;70;1°;72;II
231112;Flora;17/07/2015 08:31:00;RO;PORTO VELHO;9092465;E;61500;61.500,00;9605/98;70;1°;72;II
231113;Flora;17/07/2015 08:31:00;RO;PORTO VELHO;9092465;E;61500;61.500,00;6514/2008;3;II;82;
231114;Flora;17/07/2015 08:40:00;TO;SANTA RITA DO TOCANTINS;9085669;E;100000;100.000,00;9605/98;70;1°;72;II,VII
231115;Flora;17/07/2015 08:40:00;TO;SANTA RITA DO TOCANTINS;9085669;E;100000;100.000,00;6514/2008;3;II,VII;52;
231116;Flora;17/07/2015 08:45:00;RO;PORTO VELHO;9079631;E;51500;51.500,00;6514/2008;3;II;82;
231117;Flora;17/07/2015 08:45:00;RO;PORTO VELHO;9079631;E;51500;51.500,00;9605/98;70;1°;72;II
231118;Flora;17/07/2015 08:47:00;RO;PORTO VELHO;9058118;E;61500;61.500,00;9605/98;70;1°;72;II
231119;Flora;17/07/2015 08:47:00;RO;PORTO VELHO;9058118;E;61500;61.500,00;6514/2008;3;II;82;
231120;Flora;17/07/2015 08:50:00;RO;ITAPUA DO OESTE;9083045;E;118635,18;118.635,18;9605/98;70;1°;72;II
231121;Flora;17/07/2015 08:50:00;RO;ITAPUA DO OESTE;9083045;E;118635,18;118.635,18;6514/2008;3;II;47;§ 1º
231122;Flora;17/07/2015 09:00:00;TO;FATIMA;9076218;E;70000;70.000,00;6514/2008;3;II;52;
231123;Flora;17/07/2015 09:00:00;TO;FATIMA;9076218;E;70000;70.000,00;9605/98;70;1°;72;II
231124;Flora;17/07/2015 09:11:00;RO;PORTO VELHO;9045688;E;61500;61.500,00;9605/98;70;1°;72;II
231125;Flora;17/07/2015 09:11:00;RO;PORTO VELHO;9045688;E;61500;61.500,00;6514/2008;3;II;82;
231126;Flora;17/07/2015 09:25:00;RO;PORTO VELHO;9079632;E;61500;61.500,00;9605/98;70;1°;72;II
231127;Flora;17/07/2015 09:25:00;RO;PORTO VELHO;9079632;E;61500;61.500,00;6514/2008;3;II;82;
231128;Flora;17/07/2015 09:28:00;RO;PORTO VELHO;9092466;E;51500;51.500,00;6514/2008;3;II;82;
231129;Flora;17/07/2015 09:28:00;RO;PORTO VELHO;9092466;E;51500;51.500,00;9605/98;70;1°;72;II
231130;Flora;17/07/2015 09:35:00;PA;SANTAREM;9087946;E;501500;501.500,00;6514/2008;3;II,IX;82;
231131;Flora;17/07/2015 09:35:00;PA;SANTAREM;9087946;E;501500;501.500,00;9605/98;70;1°;72;II,IX
231132;Flora;17/07/2015 09:39:00;RO;PORTO VELHO;9079633;E;51500;51.500,00;6514/2008;3;II;82;
231133;Flora;17/07/2015 09:39:00;RO;PORTO VELHO;9079633;E;51500;51.500,00;9605/98;70;1°;72;II
231134;Flora;17/07/2015 09:39:00;RO;PORTO VELHO;9045691;E;61500;61.500,00;6514/2008;3;II;82;
231135;Flora;17/07/2015 09:39:00;RO;PORTO VELHO;9045691;E;61500;61.500,00;9605/98;70;1°;72;II
231136;Flora;17/07/2015 09:43:00;RO;ITAPUA DO OESTE;9083050;E;9000;9.000,00;6514/2008;3;II;47;1º
231137;Flora;17/07/2015 09:43:00;RO;ITAPUA DO OESTE;9083050;E;9000;9.000,00;9605/98;70;1°;72;II
231138;Flora;17/07/2015 09:46:00;RO;PORTO VELHO;9092467;E;51500;51.500,00;9605/98;70;1°;72;II
231139;Flora;17/07/2015 09:46:00;RO;PORTO VELHO;9092467;E;51500;51.500,00;6514/2008;3;II;82;
231140;Flora;17/07/2015 09:49:00;TO;SANTA RITA DO TOCANTINS;9085670;E;265000;265.000,00;6514/2008;3;II,VII;52;
231141;Flora;17/07/2015 09:49:00;TO;SANTA RITA DO TOCANTINS;9085670;E;265000;265.000,00;9605/98;70;1°;72;II,VII
231142;Flora;17/07/2015 09:58:00;RO;ITAPUA DO OESTE;9083051;E;1131;1.131,00;6514/2008;3;II;47;1º
231143;Flora;17/07/2015 09:58:00;RO;ITAPUA DO OESTE;9083051;E;1131;1.131,00;9605/98;70;1°;72;II
231144;Flora;17/07/2015 10:18:00;AM;BOCA DO ACRE;9060156;E;80000;80.000,00;9605/98;70;1°;72;II,VII
231145;Flora;17/07/2015 10:18:00;AM;BOCA DO ACRE;9060156;E;80000;80.000,00;6514/2008;3;II,VII;50;
231146;Flora;17/07/2015 10:18:00;TO;SANTA RITA DO TOCANTINS;9085671;E;410000;410.000,00;9605/98;70;1°;72;II,VII
231147;Flora;17/07/2015 10:18:00;TO;SANTA RITA DO TOCANTINS;9085671;E;410000;410.000,00;6514/2008;3;II,VII;51;CAPUR
231148;Flora;17/07/2015 10:21:00;RO;PORTO VELHO;9079635;E;61500;61.500,00;9605/98;70;1°;72;II
231149;Flora;17/07/2015 10:21:00;RO;PORTO VELHO;9079635;E;61500;61.500,00;6514/2008;3;II;82;
231150;Unidades de conservação;17/07/2015 10:32:00;AP;OIAPOQUE;9047034;E;1000;1.000,00;6514/2008;3;II,IV;92;Parágrafo Único
231151;Unidades de conservação;17/07/2015 10:32:00;AP;OIAPOQUE;9047034;E;1000;1.000,00;9605/98;70;1°;72;II,IV
231152;Flora;17/07/2015 10:40:00;RO;PORTO VELHO;9045698;E;51500;51.500,00;6514/2008;3;II;82;
231153;Flora;17/07/2015 10:40:00;RO;PORTO VELHO;9045698;E;51500;51.500,00;9605/98;70;1°;72;II
231154;Flora;17/07/2015 10:48:00;RO;PORTO VELHO;9045701;E;51500;51.500,00;6514/2008;3;II;82;
231155;Flora;17/07/2015 10:48:00;RO;PORTO VELHO;9045701;E;51500;51.500,00;9605/98;70;1°;72;II
231156;Flora;17/07/2015 10:51:00;RO;PORTO VELHO;9079636;E;51500;51.500,00;6514/2008;3;II;82;
231157;Flora;17/07/2015 10:51:00;RO;PORTO VELHO;9079636;E;51500;51.500,00;9605/98;70;1°;72;II
231158;Flora;17/07/2015 11:14:00;MT;COLNIZA;9053123;E;45000;45.000,00;9605/98;70;1°;72;II,VII
231159;Flora;17/07/2015 11:14:00;MT;COLNIZA;9053123;E;45000;45.000,00;6514/2008;3;II,VII;50;CAPUT
231160;Flora;17/07/2015 11:14:00;MT;COLNIZA;9053123;E;45000;45.000,00;Const. Federal;225;§ IV;;
231161;Flora;17/07/2015 11:17:00;RO;PORTO VELHO;9094827;E;25000;25.000,00;6514/2008;3;II,VII;51;
231162;Flora;17/07/2015 11:17:00;RO;PORTO VELHO;9094827;E;25000;25.000,00;9605/98;70;1°;72;II,VII
231163;Unidades de conservação;17/07/2015 11:25:51;AP;OIAPOQUE;9081710;E;1000;1.000,00;9605/98;70;1°;72;II,IV
231164;Unidades de conservação;17/07/2015 11:25:51;AP;OIAPOQUE;9081710;E;1000;1.000,00;6514/2008;3;II,IV;92;Unico
231165;Flora;17/07/2015 11:48:00;RO;PORTO VELHO;9079637;E;60000;60.000,00;6514/2008;3;II,VII;51;
231166;Flora;17/07/2015 11:48:00;RO;PORTO VELHO;9079637;E;60000;60.000,00;9605/98;70;1°;72;II,VII
